AREA,FORECAST,DATE,TIME,Count
Sentosa,Fair (Day),2024-03-27,11:29:38,11
Serangoon,Fair (Day),2024-03-27,11:29:38,50
Sungei Kadut,Fair (Day),2024-03-27,11:29:38,19
Tampines,Fair (Day),2024-03-27,11:29:38,125
Tanglin,Fair (Day),2024-03-27,11:29:38,39
Tengah,Fair (Day),2024-03-27,11:29:38,4
Toa Payoh,Fair (Day),2024-03-27,11:29:38,98
Tuas,Fair (Day),2024-03-27,11:29:38,6
Woodlands,Fair (Day),2024-03-27,11:29:38,80
Yishun,Fair (Day),2024-03-27,11:29:38,45
Ang Mo Kio,Fair (Day),2024-03-27,11:44:39,71
Bedok,Fair (Day),2024-03-27,11:44:39,94
Bishan,Fair (Day),2024-03-27,11:44:39,36
Boon Lay,Fair (Day),2024-03-27,11:44:39,1
Bukit Batok,Fair (Day),2024-03-27,11:44:39,60
Bukit Merah,Fair (Day),2024-03-27,11:44:39,188
Bukit Panjang,Fair (Day),2024-03-27,11:44:39,34
Bukit Timah,Fair (Day),2024-03-27,11:44:39,26
Changi,Fair (Day),2024-03-27,11:44:39,288
Choa Chu Kang,Fair (Day),2024-03-27,11:44:39,47
City,Fair (Day),2024-03-27,11:44:39,286
Clementi,Fair (Day),2024-03-27,11:44:39,42
Geylang,Fair (Day),2024-03-27,11:44:39,98
Hougang,Fair (Day),2024-03-27,11:44:39,35
Jalan Bahar,Fair (Day),2024-03-27,11:44:39,5
Jurong East,Fair (Day),2024-03-27,11:44:39,41
Jurong Island,Fair (Day),2024-03-27,11:44:39,1
Jurong West,Fair (Day),2024-03-27,11:44:39,54
Kallang,Fair (Day),2024-03-27,11:44:39,177
Mandai,Fair (Day),2024-03-27,11:44:39,5
Marine Parade,Fair (Day),2024-03-27,11:44:39,34
Novena,Fair (Day),2024-03-27,11:44:39,23
Pasir Ris,Fair (Day),2024-03-27,11:44:39,48
Paya Lebar,Fair (Day),2024-03-27,11:44:39,14
Pioneer,Fair (Day),2024-03-27,11:44:39,5
Pulau Ubin,Fair (Day),2024-03-27,11:44:39,2
Punggol,Fair (Day),2024-03-27,11:44:39,57
Queenstown,Fair (Day),2024-03-27,11:44:39,53
Seletar,Fair (Day),2024-03-27,11:44:39,24
Sembawang,Fair (Day),2024-03-27,11:44:39,45
Sengkang,Fair (Day),2024-03-27,11:44:39,30
Sentosa,Fair (Day),2024-03-27,11:44:39,12
Serangoon,Fair (Day),2024-03-27,11:44:39,49
Sungei Kadut,Fair (Day),2024-03-27,11:44:39,13
Tampines,Fair (Day),2024-03-27,11:44:39,109
Tanglin,Fair (Day),2024-03-27,11:44:39,22
Tengah,Fair (Day),2024-03-27,11:44:39,3
Toa Payoh,Fair (Day),2024-03-27,11:44:39,98
Tuas,Fair (Day),2024-03-27,11:44:39,7
Woodlands,Fair (Day),2024-03-27,11:44:39,77
Yishun,Fair (Day),2024-03-27,11:44:39,54
Ang Mo Kio,Fair (Day),2024-03-27,11:59:40,68
Bedok,Fair (Day),2024-03-27,11:59:40,84
Bishan,Fair (Day),2024-03-27,11:59:40,37
Boon Lay,Fair (Day),2024-03-27,11:59:40,3
Bukit Batok,Fair (Day),2024-03-27,11:59:40,70
Bukit Merah,Fair (Day),2024-03-27,11:59:40,178
Bukit Panjang,Fair (Day),2024-03-27,11:59:40,29
Bukit Timah,Fair (Day),2024-03-27,11:59:40,25
Changi,Fair (Day),2024-03-27,11:59:40,261
Choa Chu Kang,Fair (Day),2024-03-27,11:59:40,53
City,Fair (Day),2024-03-27,11:59:40,284
Clementi,Fair (Day),2024-03-27,11:59:40,55
Geylang,Fair (Day),2024-03-27,11:59:40,103
Hougang,Fair (Day),2024-03-27,11:59:40,38
Jalan Bahar,Fair (Day),2024-03-27,11:59:40,1
Jurong East,Fair (Day),2024-03-27,11:59:40,37
Jurong Island,Fair (Day),2024-03-27,11:59:40,2
Jurong West,Fair (Day),2024-03-27,11:59:40,48
Kallang,Fair (Day),2024-03-27,11:59:40,154
Mandai,Fair (Day),2024-03-27,11:59:40,7
Marine Parade,Fair (Day),2024-03-27,11:59:40,30
Novena,Fair (Day),2024-03-27,11:59:40,30
Pasir Ris,Fair (Day),2024-03-27,11:59:40,52
Paya Lebar,Fair (Day),2024-03-27,11:59:40,12
Pioneer,Fair (Day),2024-03-27,11:59:40,6
Pulau Ubin,Fair (Day),2024-03-27,11:59:40,1
Punggol,Fair (Day),2024-03-27,11:59:40,54
Queenstown,Fair (Day),2024-03-27,11:59:40,54
Seletar,Fair (Day),2024-03-27,11:59:40,20
Sembawang,Fair (Day),2024-03-27,11:59:40,43
Sengkang,Fair (Day),2024-03-27,11:59:40,40
Sentosa,Fair (Day),2024-03-27,11:59:40,10
Serangoon,Fair (Day),2024-03-27,11:59:40,55
Sungei Kadut,Fair (Day),2024-03-27,11:59:40,11
Tampines,Fair (Day),2024-03-27,11:59:40,110
Tanglin,Fair (Day),2024-03-27,11:59:40,38
Tengah,Fair (Day),2024-03-27,11:59:40,5
Toa Payoh,Fair (Day),2024-03-27,11:59:40,84
Tuas,Fair (Day),2024-03-27,11:59:40,8
Woodlands,Fair (Day),2024-03-27,11:59:40,80
Yishun,Fair (Day),2024-03-27,11:59:40,50
Ang Mo Kio,Fair (Day),2024-03-27,12:14:40,75
Bedok,Fair (Day),2024-03-27,12:14:40,102
Bishan,Fair (Day),2024-03-27,12:14:40,42
Boon Lay,Fair (Day),2024-03-27,12:14:40,6
Bukit Batok,Fair (Day),2024-03-27,12:14:40,56
Bukit Merah,Fair (Day),2024-03-27,12:14:40,143
Bukit Panjang,Fair (Day),2024-03-27,12:14:40,28
Bukit Timah,Fair (Day),2024-03-27,12:14:40,28
Central Water Catchment,Fair (Day),2024-03-27,12:14:40,2
Changi,Fair (Day),2024-03-27,12:14:40,238
Choa Chu Kang,Fair (Day),2024-03-27,12:14:40,48
City,Fair (Day),2024-03-27,12:14:40,287
Clementi,Fair (Day),2024-03-27,12:14:40,53
Geylang,Fair (Day),2024-03-27,12:14:40,98
Hougang,Fair (Day),2024-03-27,12:14:40,34
Jalan Bahar,Fair (Day),2024-03-27,12:14:40,3
Jurong East,Fair (Day),2024-03-27,12:14:40,38
Jurong Island,Fair (Day),2024-03-27,12:14:40,2
Jurong West,Fair (Day),2024-03-27,12:14:40,52
Kallang,Fair (Day),2024-03-27,12:14:40,157
Mandai,Fair (Day),2024-03-27,12:14:40,7
Marine Parade,Fair (Day),2024-03-27,12:14:40,26
Novena,Fair (Day),2024-03-27,12:14:40,22
Pasir Ris,Fair (Day),2024-03-27,12:14:40,59
Paya Lebar,Fair (Day),2024-03-27,12:14:40,8
Pioneer,Fair (Day),2024-03-27,12:14:40,8
Pulau Ubin,Fair (Day),2024-03-27,12:14:40,1
Punggol,Fair (Day),2024-03-27,12:14:40,50
Queenstown,Fair (Day),2024-03-27,12:14:40,53
Seletar,Fair (Day),2024-03-27,12:14:40,23
Sembawang,Fair (Day),2024-03-27,12:14:40,43
Sengkang,Fair (Day),2024-03-27,12:14:40,42
Sentosa,Fair (Day),2024-03-27,12:14:40,6
Serangoon,Fair (Day),2024-03-27,12:14:40,51
Sungei Kadut,Fair (Day),2024-03-27,12:14:40,15
Tampines,Fair (Day),2024-03-27,12:14:40,119
Tanglin,Fair (Day),2024-03-27,12:14:40,39
Tengah,Fair (Day),2024-03-27,12:14:40,4
Toa Payoh,Fair (Day),2024-03-27,12:14:40,94
Tuas,Fair (Day),2024-03-27,12:14:40,7
Woodlands,Fair (Day),2024-03-27,12:14:40,79
Yishun,Fair (Day),2024-03-27,12:14:40,53
Ang Mo Kio,Fair (Day),2024-03-27,12:29:41,76
Bedok,Fair (Day),2024-03-27,12:29:41,93
Bishan,Fair (Day),2024-03-27,12:29:41,32
Bukit Batok,Fair (Day),2024-03-27,12:29:41,74
Bukit Merah,Fair (Day),2024-03-27,12:29:41,138
Bukit Panjang,Fair (Day),2024-03-27,12:29:41,28
Bukit Timah,Fair (Day),2024-03-27,12:29:41,34
Changi,Fair (Day),2024-03-27,12:29:41,226
Choa Chu Kang,Fair (Day),2024-03-27,12:29:41,52
City,Fair (Day),2024-03-27,12:29:41,285
Clementi,Fair (Day),2024-03-27,12:29:41,50
Geylang,Fair (Day),2024-03-27,12:29:41,96
Hougang,Fair (Day),2024-03-27,12:29:41,36
Jalan Bahar,Fair (Day),2024-03-27,12:29:41,3
Jurong East,Fair (Day),2024-03-27,12:29:41,35
Jurong Island,Fair (Day),2024-03-27,12:29:41,1
Jurong West,Fair (Day),2024-03-27,12:29:41,49
Kallang,Fair (Day),2024-03-27,12:29:41,141
Mandai,Fair (Day),2024-03-27,12:29:41,4
Marine Parade,Fair (Day),2024-03-27,12:29:41,19
Novena,Fair (Day),2024-03-27,12:29:41,34
Pasir Ris,Fair (Day),2024-03-27,12:29:41,59
Paya Lebar,Fair (Day),2024-03-27,12:29:41,12
Pioneer,Fair (Day),2024-03-27,12:29:41,2
Pulau Ubin,Fair (Day),2024-03-27,12:29:41,1
Punggol,Fair (Day),2024-03-27,12:29:41,55
Queenstown,Fair (Day),2024-03-27,12:29:41,36
Seletar,Fair (Day),2024-03-27,12:29:41,27
Sembawang,Fair (Day),2024-03-27,12:29:41,44
Sengkang,Fair (Day),2024-03-27,12:29:41,46
Sentosa,Fair (Day),2024-03-27,12:29:41,7
Serangoon,Fair (Day),2024-03-27,12:29:41,48
Sungei Kadut,Fair (Day),2024-03-27,12:29:41,12
Tampines,Fair (Day),2024-03-27,12:29:41,111
Tanglin,Fair (Day),2024-03-27,12:29:41,25
Tengah,Fair (Day),2024-03-27,12:29:41,2
Toa Payoh,Fair (Day),2024-03-27,12:29:41,94
Tuas,Fair (Day),2024-03-27,12:29:41,10
Woodlands,Fair (Day),2024-03-27,12:29:41,104
Yishun,Fair (Day),2024-03-27,12:29:41,55
Ang Mo Kio,Fair (Day),2024-03-27,12:44:42,64
Bedok,Fair (Day),2024-03-27,12:44:42,79
Bishan,Fair (Day),2024-03-27,12:44:42,30
Boon Lay,Fair (Day),2024-03-27,12:44:42,4
Bukit Batok,Fair (Day),2024-03-27,12:44:42,62
Bukit Merah,Fair (Day),2024-03-27,12:44:42,140
Bukit Panjang,Fair (Day),2024-03-27,12:44:42,36
Bukit Timah,Fair (Day),2024-03-27,12:44:42,37
Changi,Fair (Day),2024-03-27,12:44:42,275
Choa Chu Kang,Fair (Day),2024-03-27,12:44:42,54
City,Fair (Day),2024-03-27,12:44:42,317
Clementi,Fair (Day),2024-03-27,12:44:42,44
Geylang,Fair (Day),2024-03-27,12:44:42,83
Hougang,Fair (Day),2024-03-27,12:44:42,46
Jalan Bahar,Fair (Day),2024-03-27,12:44:42,2
Jurong East,Fair (Day),2024-03-27,12:44:42,47
Jurong Island,Fair (Day),2024-03-27,12:44:42,2
Jurong West,Fair (Day),2024-03-27,12:44:42,55
Kallang,Fair (Day),2024-03-27,12:44:42,121
Mandai,Fair (Day),2024-03-27,12:44:42,3
Marine Parade,Fair (Day),2024-03-27,12:44:42,21
Novena,Fair (Day),2024-03-27,12:44:42,27
Pasir Ris,Fair (Day),2024-03-27,12:44:42,50
Paya Lebar,Fair (Day),2024-03-27,12:44:42,9
Pioneer,Fair (Day),2024-03-27,12:44:42,2
Pulau Ubin,Fair (Day),2024-03-27,12:44:42,1
Punggol,Fair (Day),2024-03-27,12:44:42,52
Queenstown,Fair (Day),2024-03-27,12:44:42,42
Seletar,Fair (Day),2024-03-27,12:44:42,20
Sembawang,Fair (Day),2024-03-27,12:44:42,39
Sengkang,Fair (Day),2024-03-27,12:44:42,54
Sentosa,Fair (Day),2024-03-27,12:44:42,16
Serangoon,Fair (Day),2024-03-27,12:44:42,64
Sungei Kadut,Fair (Day),2024-03-27,12:44:42,13
Tampines,Fair (Day),2024-03-27,12:44:42,114
Tanglin,Fair (Day),2024-03-27,12:44:42,22
Tengah,Fair (Day),2024-03-27,12:44:42,6
Toa Payoh,Fair (Day),2024-03-27,12:44:42,88
Tuas,Fair (Day),2024-03-27,12:44:42,5
Woodlands,Fair (Day),2024-03-27,12:44:42,99
Yishun,Fair (Day),2024-03-27,12:44:42,52
Ang Mo Kio,Fair (Day),2024-03-27,12:59:42,67
Bedok,Fair (Day),2024-03-27,12:59:42,105
Bishan,Fair (Day),2024-03-27,12:59:42,34
Boon Lay,Fair (Day),2024-03-27,12:59:42,3
Bukit Batok,Fair (Day),2024-03-27,12:59:42,77
Bukit Merah,Fair (Day),2024-03-27,12:59:42,126
Bukit Panjang,Fair (Day),2024-03-27,12:59:42,36
Bukit Timah,Fair (Day),2024-03-27,12:59:42,30
Changi,Fair (Day),2024-03-27,12:59:42,272
Choa Chu Kang,Fair (Day),2024-03-27,12:59:42,45
City,Fair (Day),2024-03-27,12:59:42,286
Clementi,Fair (Day),2024-03-27,12:59:42,38
Geylang,Fair (Day),2024-03-27,12:59:42,103
Hougang,Fair (Day),2024-03-27,12:59:42,56
Jalan Bahar,Fair (Day),2024-03-27,12:59:42,10
Jurong East,Fair (Day),2024-03-27,12:59:42,47
Jurong Island,Fair (Day),2024-03-27,12:59:42,1
Jurong West,Fair (Day),2024-03-27,12:59:42,35
Kallang,Fair (Day),2024-03-27,12:59:42,164
Mandai,Fair (Day),2024-03-27,12:59:42,5
Marine Parade,Fair (Day),2024-03-27,12:59:42,23
Novena,Fair (Day),2024-03-27,12:59:42,23
Pasir Ris,Fair (Day),2024-03-27,12:59:42,58
Paya Lebar,Fair (Day),2024-03-27,12:59:42,5
Pioneer,Fair (Day),2024-03-27,12:59:42,3
Pulau Ubin,Fair (Day),2024-03-27,12:59:42,2
Punggol,Fair (Day),2024-03-27,12:59:42,56
Queenstown,Fair (Day),2024-03-27,12:59:42,39
Seletar,Fair (Day),2024-03-27,12:59:42,20
Sembawang,Fair (Day),2024-03-27,12:59:42,36
Sengkang,Fair (Day),2024-03-27,12:59:42,44
Sentosa,Fair (Day),2024-03-27,12:59:42,11
Serangoon,Fair (Day),2024-03-27,12:59:42,56
Sungei Kadut,Fair (Day),2024-03-27,12:59:42,15
Tampines,Fair (Day),2024-03-27,12:59:42,120
Tanglin,Fair (Day),2024-03-27,12:59:42,46
Tengah,Fair (Day),2024-03-27,12:59:42,3
Toa Payoh,Fair (Day),2024-03-27,12:59:42,96
Tuas,Fair (Day),2024-03-27,12:59:42,5
Woodlands,Fair (Day),2024-03-27,12:59:42,91
Yishun,Fair (Day),2024-03-27,12:59:42,46
Ang Mo Kio,Fair (Day),2024-03-27,13:14:43,86
Bedok,Fair (Day),2024-03-27,13:14:43,113
Bishan,Fair (Day),2024-03-27,13:14:43,38
Boon Lay,Fair (Day),2024-03-27,13:14:43,6
Bukit Batok,Fair (Day),2024-03-27,13:14:43,64
Bukit Merah,Fair (Day),2024-03-27,13:14:43,114
Bukit Panjang,Fair (Day),2024-03-27,13:14:43,23
Bukit Timah,Fair (Day),2024-03-27,13:14:43,29
Central Water Catchment,Fair (Day),2024-03-27,13:14:43,2
Changi,Fair (Day),2024-03-27,13:14:43,308
Choa Chu Kang,Fair (Day),2024-03-27,13:14:43,41
City,Fair (Day),2024-03-27,13:14:43,253
Clementi,Fair (Day),2024-03-27,13:14:43,31
Geylang,Fair (Day),2024-03-27,13:14:43,97
Hougang,Fair (Day),2024-03-27,13:14:43,42
Jalan Bahar,Fair (Day),2024-03-27,13:14:43,4
Jurong East,Fair (Day),2024-03-27,13:14:43,29
Jurong Island,Fair (Day),2024-03-27,13:14:43,3
Jurong West,Fair (Day),2024-03-27,13:14:43,51
Kallang,Fair (Day),2024-03-27,13:14:43,121
Mandai,Fair (Day),2024-03-27,13:14:43,2
Marine Parade,Fair (Day),2024-03-27,13:14:43,28
Novena,Fair (Day),2024-03-27,13:14:43,23
Pasir Ris,Fair (Day),2024-03-27,13:14:43,54
Paya Lebar,Fair (Day),2024-03-27,13:14:43,8
Pioneer,Fair (Day),2024-03-27,13:14:43,6
Pulau Ubin,Fair (Day),2024-03-27,13:14:43,1
Punggol,Fair (Day),2024-03-27,13:14:43,51
Queenstown,Fair (Day),2024-03-27,13:14:43,28
Seletar,Fair (Day),2024-03-27,13:14:43,19
Sembawang,Fair (Day),2024-03-27,13:14:43,45
Sengkang,Fair (Day),2024-03-27,13:14:43,65
Sentosa,Fair (Day),2024-03-27,13:14:43,5
Serangoon,Fair (Day),2024-03-27,13:14:43,43
Sungei Kadut,Fair (Day),2024-03-27,13:14:43,16
Tampines,Fair (Day),2024-03-27,13:14:43,97
Tanglin,Fair (Day),2024-03-27,13:14:43,42
Tengah,Fair (Day),2024-03-27,13:14:43,5
Toa Payoh,Fair (Day),2024-03-27,13:14:43,88
Tuas,Fair (Day),2024-03-27,13:14:43,6
Woodlands,Fair (Day),2024-03-27,13:14:43,84
Yishun,Fair (Day),2024-03-27,13:14:43,60
Ang Mo Kio,Fair (Day),2024-03-27,13:29:44,96
Bedok,Fair (Day),2024-03-27,13:29:44,109
Bishan,Fair (Day),2024-03-27,13:29:44,29
Boon Lay,Fair (Day),2024-03-27,13:29:44,4
Bukit Batok,Fair (Day),2024-03-27,13:29:44,52
Bukit Merah,Fair (Day),2024-03-27,13:29:44,123
Bukit Panjang,Fair (Day),2024-03-27,13:29:44,30
Bukit Timah,Fair (Day),2024-03-27,13:29:44,26
Central Water Catchment,Fair (Day),2024-03-27,13:29:44,1
Changi,Fair (Day),2024-03-27,13:29:44,301
Choa Chu Kang,Fair (Day),2024-03-27,13:29:44,53
City,Fair (Day),2024-03-27,13:29:44,216
Clementi,Fair (Day),2024-03-27,13:29:44,35
Geylang,Fair (Day),2024-03-27,13:29:44,130
Hougang,Fair (Day),2024-03-27,13:29:44,50
Jalan Bahar,Fair (Day),2024-03-27,13:29:44,8
Jurong East,Fair (Day),2024-03-27,13:29:44,25
Jurong Island,Fair (Day),2024-03-27,13:29:44,3
Jurong West,Fair (Day),2024-03-27,13:29:44,42
Kallang,Fair (Day),2024-03-27,13:29:44,124
Mandai,Fair (Day),2024-03-27,13:29:44,4
Marine Parade,Fair (Day),2024-03-27,13:29:44,16
Novena,Fair (Day),2024-03-27,13:29:44,14
Pasir Ris,Fair (Day),2024-03-27,13:29:44,58
Paya Lebar,Fair (Day),2024-03-27,13:29:44,13
Pioneer,Fair (Day),2024-03-27,13:29:44,9
Pulau Ubin,Fair (Day),2024-03-27,13:29:44,2
Punggol,Fair (Day),2024-03-27,13:29:44,54
Queenstown,Fair (Day),2024-03-27,13:29:44,32
Seletar,Fair (Day),2024-03-27,13:29:44,29
Sembawang,Fair (Day),2024-03-27,13:29:44,40
Sengkang,Fair (Day),2024-03-27,13:29:44,61
Sentosa,Fair (Day),2024-03-27,13:29:44,6
Serangoon,Fair (Day),2024-03-27,13:29:44,54
Sungei Kadut,Fair (Day),2024-03-27,13:29:44,8
Tampines,Fair (Day),2024-03-27,13:29:44,115
Tanglin,Fair (Day),2024-03-27,13:29:44,34
Tengah,Fair (Day),2024-03-27,13:29:44,4
Toa Payoh,Fair (Day),2024-03-27,13:29:44,77
Tuas,Fair (Day),2024-03-27,13:29:44,6
Woodlands,Fair (Day),2024-03-27,13:29:44,75
Yishun,Fair (Day),2024-03-27,13:29:44,62
Ang Mo Kio,Fair (Day),2024-03-27,13:44:45,86
Bedok,Fair (Day),2024-03-27,13:44:45,91
Bishan,Fair (Day),2024-03-27,13:44:45,16
Boon Lay,Fair (Day),2024-03-27,13:44:45,2
Bukit Batok,Fair (Day),2024-03-27,13:44:45,49
Bukit Merah,Fair (Day),2024-03-27,13:44:45,101
Bukit Panjang,Fair (Day),2024-03-27,13:44:45,14
Bukit Timah,Fair (Day),2024-03-27,13:44:45,17
Central Water Catchment,Fair (Day),2024-03-27,13:44:45,1
Changi,Fair (Day),2024-03-27,13:44:45,337
Choa Chu Kang,Fair (Day),2024-03-27,13:44:45,38
City,Fair (Day),2024-03-27,13:44:45,169
Clementi,Fair (Day),2024-03-27,13:44:45,33
Geylang,Fair (Day),2024-03-27,13:44:45,77
Hougang,Fair (Day),2024-03-27,13:44:45,35
Jalan Bahar,Fair (Day),2024-03-27,13:44:45,5
Jurong East,Fair (Day),2024-03-27,13:44:45,34
Jurong Island,Fair (Day),2024-03-27,13:44:45,3
Jurong West,Fair (Day),2024-03-27,13:44:45,42
Kallang,Fair (Day),2024-03-27,13:44:45,98
Mandai,Fair (Day),2024-03-27,13:44:45,7
Marine Parade,Fair (Day),2024-03-27,13:44:45,16
Novena,Fair (Day),2024-03-27,13:44:45,30
Pasir Ris,Fair (Day),2024-03-27,13:44:45,51
Paya Lebar,Fair (Day),2024-03-27,13:44:45,9
Pioneer,Fair (Day),2024-03-27,13:44:45,11
Pulau Ubin,Fair (Day),2024-03-27,13:44:45,4
Punggol,Fair (Day),2024-03-27,13:44:45,49
Queenstown,Fair (Day),2024-03-27,13:44:45,36
Seletar,Fair (Day),2024-03-27,13:44:45,24
Sembawang,Fair (Day),2024-03-27,13:44:45,40
Sengkang,Fair (Day),2024-03-27,13:44:45,51
Sentosa,Fair (Day),2024-03-27,13:44:45,12
Serangoon,Fair (Day),2024-03-27,13:44:45,39
Sungei Kadut,Fair (Day),2024-03-27,13:44:45,14
Tampines,Fair (Day),2024-03-27,13:44:45,109
Tanglin,Fair (Day),2024-03-27,13:44:45,35
Tengah,Fair (Day),2024-03-27,13:44:45,2
Toa Payoh,Fair (Day),2024-03-27,13:44:45,72
Tuas,Fair (Day),2024-03-27,13:44:45,10
Woodlands,Fair (Day),2024-03-27,13:44:45,70
Yishun,Fair (Day),2024-03-27,13:44:45,60
Ang Mo Kio,Fair (Day),2024-03-27,13:59:15,79
Bedok,Fair (Day),2024-03-27,13:59:15,96
Bishan,Fair (Day),2024-03-27,13:59:15,27
Boon Lay,Fair (Day),2024-03-27,13:59:15,4
Bukit Batok,Fair (Day),2024-03-27,13:59:15,48
Bukit Merah,Fair (Day),2024-03-27,13:59:15,112
Bukit Panjang,Fair (Day),2024-03-27,13:59:15,17
Bukit Timah,Fair (Day),2024-03-27,13:59:15,17
Changi,Fair (Day),2024-03-27,13:59:15,333
Choa Chu Kang,Fair (Day),2024-03-27,13:59:15,40
City,Fair (Day),2024-03-27,13:59:15,126
Clementi,Fair (Day),2024-03-27,13:59:15,28
Geylang,Fair (Day),2024-03-27,13:59:15,73
Hougang,Fair (Day),2024-03-27,13:59:15,35
Jalan Bahar,Fair (Day),2024-03-27,13:59:15,5
Jurong East,Fair (Day),2024-03-27,13:59:15,28
Jurong West,Fair (Day),2024-03-27,13:59:15,58
Kallang,Fair (Day),2024-03-27,13:59:15,104
Lim Chu Kang,Fair (Day),2024-03-27,13:59:15,1
Mandai,Fair (Day),2024-03-27,13:59:15,3
Marine Parade,Fair (Day),2024-03-27,13:59:15,14
Novena,Fair (Day),2024-03-27,13:59:15,20
Pasir Ris,Fair (Day),2024-03-27,13:59:15,56
Paya Lebar,Fair (Day),2024-03-27,13:59:15,10
Pioneer,Fair (Day),2024-03-27,13:59:15,6
Pulau Ubin,Fair (Day),2024-03-27,13:59:15,3
Punggol,Fair (Day),2024-03-27,13:59:15,42
Queenstown,Fair (Day),2024-03-27,13:59:15,31
Seletar,Fair (Day),2024-03-27,13:59:15,20
Sembawang,Fair (Day),2024-03-27,13:59:15,42
Sengkang,Fair (Day),2024-03-27,13:59:15,38
Sentosa,Fair (Day),2024-03-27,13:59:15,15
Serangoon,Fair (Day),2024-03-27,13:59:15,41
Sungei Kadut,Fair (Day),2024-03-27,13:59:15,8
Tampines,Fair (Day),2024-03-27,13:59:15,124
Tanglin,Fair (Day),2024-03-27,13:59:15,34
Tengah,Fair (Day),2024-03-27,13:59:15,1
Toa Payoh,Fair (Day),2024-03-27,13:59:15,60
Tuas,Fair (Day),2024-03-27,13:59:15,9
Woodlands,Fair (Day),2024-03-27,13:59:15,74
Yishun,Fair (Day),2024-03-27,13:59:15,62
Ang Mo Kio,Fair & Warm,2024-03-27,14:14:46,81
Bedok,Fair & Warm,2024-03-27,14:14:46,100
Bishan,Fair & Warm,2024-03-27,14:14:46,29
Boon Lay,Fair & Warm,2024-03-27,14:14:46,4
Bukit Batok,Fair & Warm,2024-03-27,14:14:46,44
Bukit Merah,Fair & Warm,2024-03-27,14:14:46,97
Bukit Panjang,Fair & Warm,2024-03-27,14:14:46,16
Bukit Timah,Fair & Warm,2024-03-27,14:14:46,20
Central Water Catchment,Fair & Warm,2024-03-27,14:14:46,2
Changi,Fair & Warm,2024-03-27,14:14:46,299
Choa Chu Kang,Fair & Warm,2024-03-27,14:14:46,38
City,Fair & Warm,2024-03-27,14:14:46,141
Clementi,Fair & Warm,2024-03-27,14:14:46,34
Geylang,Fair & Warm,2024-03-27,14:14:46,65
Hougang,Fair & Warm,2024-03-27,14:14:46,31
Jalan Bahar,Fair & Warm,2024-03-27,14:14:46,3
Jurong East,Fair & Warm,2024-03-27,14:14:46,25
Jurong Island,Fair & Warm,2024-03-27,14:14:46,1
Jurong West,Fair & Warm,2024-03-27,14:14:46,50
Kallang,Fair & Warm,2024-03-27,14:14:46,102
Mandai,Fair & Warm,2024-03-27,14:14:46,5
Marine Parade,Fair & Warm,2024-03-27,14:14:46,22
Novena,Fair & Warm,2024-03-27,14:14:46,21
Pasir Ris,Fair & Warm,2024-03-27,14:14:46,70
Paya Lebar,Fair & Warm,2024-03-27,14:14:46,16
Pioneer,Fair & Warm,2024-03-27,14:14:46,9
Pulau Ubin,Fair & Warm,2024-03-27,14:14:46,5
Punggol,Fair & Warm,2024-03-27,14:14:46,51
Queenstown,Fair & Warm,2024-03-27,14:14:46,50
Seletar,Fair & Warm,2024-03-27,14:14:46,19
Sembawang,Fair & Warm,2024-03-27,14:14:46,46
Sengkang,Fair & Warm,2024-03-27,14:14:46,47
Sentosa,Fair & Warm,2024-03-27,14:14:46,8
Serangoon,Fair & Warm,2024-03-27,14:14:46,52
Sungei Kadut,Fair & Warm,2024-03-27,14:14:46,13
Tampines,Fair & Warm,2024-03-27,14:14:46,97
Tanglin,Fair & Warm,2024-03-27,14:14:46,31
Tengah,Fair & Warm,2024-03-27,14:14:46,3
Toa Payoh,Fair & Warm,2024-03-27,14:14:46,63
Tuas,Fair & Warm,2024-03-27,14:14:46,4
Woodlands,Fair & Warm,2024-03-27,14:14:46,78
Yishun,Fair & Warm,2024-03-27,14:14:46,62
Ang Mo Kio,Fair & Warm,2024-03-27,14:29:46,90
Bedok,Fair & Warm,2024-03-27,14:29:46,90
Bishan,Fair & Warm,2024-03-27,14:29:46,34
Boon Lay,Fair & Warm,2024-03-27,14:29:46,2
Bukit Batok,Fair & Warm,2024-03-27,14:29:46,50
Bukit Merah,Fair & Warm,2024-03-27,14:29:46,76
Bukit Panjang,Fair & Warm,2024-03-27,14:29:46,22
Bukit Timah,Fair & Warm,2024-03-27,14:29:46,16
Central Water Catchment,Fair & Warm,2024-03-27,14:29:46,2
Changi,Fair & Warm,2024-03-27,14:29:46,323
Choa Chu Kang,Fair & Warm,2024-03-27,14:29:46,45
City,Fair & Warm,2024-03-27,14:29:46,147
Clementi,Fair & Warm,2024-03-27,14:29:46,41
Geylang,Fair & Warm,2024-03-27,14:29:46,92
Hougang,Fair & Warm,2024-03-27,14:29:46,36
Jalan Bahar,Fair & Warm,2024-03-27,14:29:46,4
Jurong East,Fair & Warm,2024-03-27,14:29:46,22
Jurong Island,Fair & Warm,2024-03-27,14:29:46,1
Jurong West,Fair & Warm,2024-03-27,14:29:46,51
Kallang,Fair & Warm,2024-03-27,14:29:46,119
Lim Chu Kang,Fair & Warm,2024-03-27,14:29:46,1
Mandai,Fair & Warm,2024-03-27,14:29:46,5
Marine Parade,Fair & Warm,2024-03-27,14:29:46,19
Novena,Fair & Warm,2024-03-27,14:29:46,18
Pasir Ris,Fair & Warm,2024-03-27,14:29:46,61
